year,month,title,writer,rank,split_writer,nouns
2009,4,책 읽는 도깨비,"이상배 (글), 백명식  (그림) |",45,"[('이상배 ', '글'), (', 백명식  ', '그림')]","['책', '도깨비']"
2009,4,일본전산 이야기,김성호  (지은이) |,46,"[('김성호  ', '지은이')]","['일본전산', '이야기']"
2009,4,사람을 얻는 기술,"레일 라운즈 (지은이), 임정재  (옮긴이) |",47,"[('레일 라운즈 ', '지은이'), (', 임정재  ', '옮긴이')]","['사람', '기술']"
2009,4,자전거 여행,"김훈 (지은이), 이강빈  (사진) |",48,"[('김훈 ', '지은이'), (', 이강빈  ', '사진')]",['자전거 여행']
2009,4,해커스 토익 Listening (테이프 별매) (Hackers TOEIC Listening) (책 + 무료 토익모의고사 + 받아쓰기CD + 단어암기mp3 + 단어암기장 + 해설서),David Cho  (지은이) |,49,"[('David Cho  ', '지은이')]","['해커스', '토익', '테이프', '별', '매', '책', '무료', '토익', '모의', '고사', '받아쓰기', 'CD', '단어', '암기', '단어', '암', '기장', '해설서']"
2009,4,그림 아는 만큼 보인다,손철주  (지은이) |,50,"[('손철주  ', '지은이')]",['그림']
2009,5,지식 e - 시즌 4,EBS 지식채널ⓔ 제작팀  (지은이) |,1,"[('EBS 지식채널ⓔ 제작팀  ', '지은이')]","['지식', '시즌']"
2009,5,뉴문,"스테프니 메이어 (지은이), 변용란  (옮긴이) |",2,"[('스테프니 메이어 ', '지은이'), (', 변용란  ', '옮긴이')]",['뉴문']
2009,5,백야행 1,"히가시노 게이고 (지은이), 정태원  (옮긴이) |",3,"[('히가시노 게이고 ', '지은이'), (', 정태원  ', '옮긴이')]",['백야행']
2009,5,세상에 너를 소리쳐!,"빅뱅 (Bigbang) (지은이), 김세아  (정리) |",4,"[('빅뱅 ', 'Bigbang'), (' ', '지은이'), (', 김세아  ', '정리')]",['세상']
2009,5,이클립스,"스테프니 메이어 (지은이), 윤정숙  (옮긴이) |",5,"[('스테프니 메이어 ', '지은이'), (', 윤정숙  ', '옮긴이')]",['이클립스']
2009,5,게으른 고양이의 결심,"프란치스카 비어만 (지은이), 임정희  (옮긴이) |",6,"[('프란치스카 비어만 ', '지은이'), (', 임정희  ', '옮긴이')]","['고양이', '결심']"
2009,5,로쟈의 인문학 서재,이현우  (지은이) |,7,"[('이현우  ', '지은이')]","['인문학', '서재']"
2009,5,집으로 가는 길,"이스마엘 베아 (지은이), 송은주 (옮긴이) | 북스코프 (아카넷) |",8,"[('이스마엘 베아 ', '지은이'), (', 송은주 ', '옮긴이'), (' | 북스코프 ', '아카넷')]",['집으로 가는 길']
2009,5,네가 어떤 삶을 살든 나는 너를 응원할 것이다,공지영  (지은이) |,9,"[('공지영  ', '지은이')]","['삶', '응원']"
2009,5,마법의 설탕 두 조각,"미하엘 엔데 (지은이), 유혜자  (옮긴이) |",10,"[('미하엘 엔데 ', '지은이'), (', 유혜자  ', '옮긴이')]","['마법', '설탕', '조각']"
2009,5,너도 떠나보면 나를 알게 될 거야,김동영  (지은이) |,11,"[('김동영  ', '지은이')]",[]
2009,5,앙코르와트에서 살아남기 1,"코믹컴, 류기운 (글), 문정후  (그림) |",12,"[('코믹컴, 류기운 ', '글'), (', 문정후  ', '그림')]","['앙코르와트', '살아남기']"
2009,5,우울과 몽상,"에드거 앨런 포우 (지은이), 홍성영  (옮긴이) |",13,"[('에드거 앨런 포우 ', '지은이'), (', 홍성영  ', '옮긴이')]","['우울', '몽상']"
2009,5,백야행 2,"히가시노 게이고 (지은이), 정태원  (옮긴이) |",14,"[('히가시노 게이고 ', '지은이'), (', 정태원  ', '옮긴이')]",['백야행']
2009,5,트와일라잇,"스테프니 메이어 (지은이), 변용란  (옮긴이) |",15,"[('스테프니 메이어 ', '지은이'), (', 변용란  ', '옮긴이')]",['트와일라잇']
2009,5,우안 1,"츠지 히토나리 (지은이), 양억관  (옮긴이) |",16,"[('츠지 히토나리 ', '지은이'), (', 양억관  ', '옮긴이')]",['우아']
2009,5,괜찮아,최숙희  (지은이) |,17,"[('최숙희  ', '지은이')]",['괜찮아']
2009,5,백야행 3,"히가시노 게이고 (지은이), 정태원  (옮긴이) |",18,"[('히가시노 게이고 ', '지은이'), (', 정태원  ', '옮긴이')]",['백야행']
2009,5,세상에서 제일 힘센 수탉,"이호백 (지은이), 이억배  (그림) |",19,"[('이호백 ', '지은이'), (', 이억배  ', '그림')]","['세상', '제일', '수탉']"
2009,5,마당을 나온 암탉 (반양장),"황선미 (지은이), 김환영  (그림) |",20,"[('황선미 ', '지은이'), (', 김환영  ', '그림')]","['마당을 나온 암탉', '양장']"
2009,5,신도 버린 사람들,"나렌드라 자다브 (지은이), 강수정  (옮긴이) |",21,"[('나렌드라 자다브 ', '지은이'), (', 강수정  ', '옮긴이')]","['신도', '사람']"
2009,5,탱고,구혜선  (지은이) |,22,"[('구혜선  ', '지은이')]",['탱고']
2009,5,잔소리 없는 날,"안네마리 노르덴 (지은이), 정진희 (그림), 배정희  (옮긴이) |",23,"[('안네마리 노르덴 ', '지은이'), (', 정진희 ', '그림'), (', 배정희  ', '옮긴이')]","['잔소리', '날']"
2009,5,지금 당장 경제공부 시작하라,최진기  (지은이) |,24,"[('최진기  ', '지은이')]","['당장', '경제', '공부', '시작']"
2009,5,재미,한상복  (지은이) |,25,"[('한상복  ', '지은이')]",['재미']
2009,5,어제의 세계,"온다 리쿠 (지은이), 권남희  (옮긴이) |",26,"[('온다 리쿠 ', '지은이'), (', 권남희  ', '옮긴이')]","['어제', '세계']"
2009,5,가난뱅이의 역습,"마쓰모토 하지메 (지은이), 김경원 (옮긴이), 최규석  (삽화) |",27,"[('마쓰모토 하지메 ', '지은이'), (', 김경원 ', '옮긴이'), (', 최규석  ', '삽화')]","['가난뱅이', '역습']"
2009,5,돼지책 (100쇄 기념판),"앤서니 브라운 (지은이), 허은미  (옮긴이) |",28,"[('앤서니 브라운 ', '지은이'), (', 허은미  ', '옮긴이')]","['돼지', '책', '쇄', '기념', '판']"
2009,5,불황의 경제학,"폴 크루그먼 (지은이), 안진환  (옮긴이) |",29,"[('폴 크루그먼 ', '지은이'), (', 안진환  ', '옮긴이')]","['불황', '경제학']"
2009,5,직업 옆에 직업 옆에 직업,"파트리시아 올 (지은이), 세바스티엥 무랭 (그림), 권지현 (옮긴이), 김나라  (감수) |",30,"[('파트리시아 올 ', '지은이'), (', 세바스티엥 무랭 ', '그림'), (', 권지현 ', '옮긴이'), (', 김나라  ', '감수')]","['직업', '옆', '직업', '옆', '직업']"
2009,5,삐뽀삐뽀 119 소아과 (개정11판),하정훈  (지은이) |,31,"[('하정훈  ', '지은이')]","['소아과', '개정']"
2009,5,책 먹는 여우,"프란치스카 비어만 (지은이), 김경연  (옮긴이) |",32,"[('프란치스카 비어만 ', '지은이'), (', 김경연  ', '옮긴이')]","['책', '여우']"
2009,5,까막눈 삼디기,"원유순 (글), 이현미  (그림) |",33,"[('원유순 ', '글'), (', 이현미  ', '그림')]",['까막눈']
2009,5,베트남에서 보물찾기,"곰돌이 co. (지은이), 강경효  (그림) |",34,"[('곰돌이 co. ', '지은이'), (', 강경효  ', '그림')]","['베트남', '보물찾기']"
2009,5,쿠오바디스 한국경제 (이준구),이준구  (지은이) |,35,"[('이준구  ', '지은이')]","['쿠오바디스', '한국경제', '이준구']"
2009,5,노무현은 왜 조선일보와 싸우는가,유시민  (지은이) |,36,"[('유시민  ', '지은이')]","['노무현', '조선일보']"
2009,5,영어 천재가 된 홍 대리,박정원  (지은이) |,37,"[('박정원  ', '지은이')]","['영어', '천재', '홍', '대리']"
2009,5,뇌파진동,이승헌  (지은이) |,38,"[('이승헌  ', '지은이')]","['뇌파', '진동']"
2009,5,"반 고흐, 영혼의 편지 (반양장)","빈센트 반 고흐 (지은이), 신성림  (옮긴이) |",39,"[('빈센트 반 고흐 ', '지은이'), (', 신성림  ', '옮긴이')]","['반', '고흐', '영혼', '편지', '양장']"
2009,5,밤의 피크닉,"온다 리쿠 (지은이), 권남희  (옮긴이) |",40,"[('온다 리쿠 ', '지은이'), (', 권남희  ', '옮긴이')]",['밤의 피크닉']
2009,5,이혜영의 뷰티 바이블 The Beauty Bible,이혜영  (지은이) |,41,"[('이혜영  ', '지은이')]","['이혜영', '뷰티', '바이블']"
2009,5,네가 누구든 얼마나 외롭든,김연수  (지은이) |,42,"[('김연수  ', '지은이')]",[]
2009,5,I LOVE COFFEE and CAFE 아이 러브 커피 앤 카페,이동진  (지은이) |,43,"[('이동진  ', '지은이')]","['아이', '러브', '커피', '앤', '카페']"
2009,5,작은 소리로 아들을 위대하게 키우는 법,"마쓰나가 노부후미 (지은이), 이수경  (옮긴이) |",44,"[('마쓰나가 노부후미 ', '지은이'), (', 이수경  ', '옮긴이')]","['소리', '아들', '법']"
2009,5,해커스 토익 Reading (단어암기장 및 해설서 포함) (Hackers TOEIC Reading),David Cho  (지은이) |,45,"[('David Cho  ', '지은이')]","['해커스', '토익', '단어', '암', '기장', '해설서', '포함']"
2009,5,지식 e - 시즌 1,EBS 지식채널ⓔ 제작팀  (엮은이) |,46,"[('EBS 지식채널ⓔ 제작팀  ', '엮은이')]","['지식', '시즌']"
2009,5,빌 클린턴의 마이 라이프 1,"빌 클린턴 (지은이), 정영목, 이순희  (옮긴이) |",47,"[('빌 클린턴 ', '지은이'), (', 정영목, 이순희  ', '옮긴이')]","['빌 클린턴', '마이', '라이프']"
2009,5,책과 노니는 집,"이영서 (지은이), 김동성  (그림) |",48,"[('이영서 ', '지은이'), (', 김동성  ', '그림')]","['책', '노니', '집']"
2009,5,호밀밭의 파수꾼,"제롬 데이비드 샐린저 (지은이), 이덕형  (옮긴이) |",49,"[('제롬 데이비드 샐린저 ', '지은이'), (', 이덕형  ', '옮긴이')]",['호밀밭의 파수꾼']
2009,5,달님 안녕,하야시 아키코  (지은이) |,50,"[('하야시 아키코  ', '지은이')]","['달님', '안녕']"
2009,6,사랑해 사랑해 사랑해,"버나뎃 로제티 슈스탁 (글), 캐롤라인 제인 처치 (그림), 신형건  (옮긴이) |",1,"[('버나뎃 로제티 슈스탁 ', '글'), (', 캐롤라인 제인 처치 ', '그림'), (', 신형건  ', '옮긴이')]","['사랑해', '사랑해 사랑해']"
2009,6,Why? 한국사 나라의 시작,"이근 (지은이), 극동만화연구소 (옮긴이), 문철영  (감수) |",2,"[('이근 ', '지은이'), (', 극동만화연구소 ', '옮긴이'), (', 문철영  ', '감수')]","['Why?', '한국사', '나라', '시작']"
2009,6,내일은 실험왕 10,"곰돌이 co. (지은이), 홍종현  (그림) |",3,"[('곰돌이 co. ', '지은이'), (', 홍종현  ', '그림')]",['내일은 실험왕']
2009,6,제5도살장,"커트 보네거트 (지은이), 박웅희  (옮긴이) |",4,"[('커트 보네거트 ', '지은이'), (', 박웅희  ', '옮긴이')]",['도살장']
2009,6,책 먹는 여우,"프란치스카 비어만 (지은이), 김경연  (옮긴이) |",5,"[('프란치스카 비어만 ', '지은이'), (', 김경연  ', '옮긴이')]","['책', '여우']"
2009,6,해커스 토익 Listening (테이프 별매) (Hackers TOEIC Listening) (책 + 무료 토익모의고사 + 받아쓰기CD + 단어암기mp3 + 단어암기장 + 해설서),David Cho  (지은이) |,6,"[('David Cho  ', '지은이')]","['해커스', '토익', '테이프', '별', '매', '책', '무료', '토익', '모의', '고사', '받아쓰기', 'CD', '단어', '암기', '단어', '암', '기장', '해설서']"
2009,6,언제까지나 너를 사랑해,"로버트 먼치 (지은이), 안토니 루이스 (그림), 김숙  (옮긴이) |",7,"[('로버트 먼치 ', '지은이'), (', 안토니 루이스 ', '그림'), (', 김숙  ', '옮긴이')]",['너를 사랑해']
2009,6,"반 고흐, 영혼의 편지 (반양장)","빈센트 반 고흐 (지은이), 신성림  (옮긴이) |",8,"[('빈센트 반 고흐 ', '지은이'), (', 신성림  ', '옮긴이')]","['반', '고흐', '영혼', '편지', '양장']"
2009,6,굿바이 안경,"마츠자키 이사오 (지은이), 오경화 (옮긴이) | 이미지앤노블 (코리아하우스콘텐츠) |",9,"[('마츠자키 이사오 ', '지은이'), (', 오경화 ', '옮긴이'), (' | 이미지앤노블 ', '코리아하우스콘텐츠')]","['굿바이', '안경']"
2009,6,꺼내고 버리고 완벽하게 집어넣는 깐깐한 수납,웅진리빙하우스 편집부  (엮은이) |,10,"[('웅진리빙하우스 편집부  ', '엮은이')]","['완벽', '수납']"
2009,6,신도 버린 사람들,"나렌드라 자다브 (지은이), 강수정  (옮긴이) |",11,"[('나렌드라 자다브 ', '지은이'), (', 강수정  ', '옮긴이')]","['신도', '사람']"
2009,6,강아지똥,"권정생 (글), 정승각  (그림) |",12,"[('권정생 ', '글'), (', 정승각  ', '그림')]",['강아지똥']
2009,6,예수전,김규항  (지은이) |,13,"[('김규항  ', '지은이')]","['예수', '전']"
2009,6,서른 살이 심리학에게 묻다,김혜남  (지은이) |,14,"[('김혜남  ', '지은이')]",['심리학']
2009,6,"노무현, 상식 혹은 희망","박재동, 유시민, 천정배, 손혁재, 정혜신, 최민희, 노무현, 강민석, 노건호, 명계남, 이광호, 장봉군, 화미남자, 문성근  (지은이) |",15,"[('박재동, 유시민, 천정배, 손혁재, 정혜신, 최민희, 노무현, 강민석, 노건호, 명계남, 이광호, 장봉군, 화미남자, 문성근  ', '지은이')]","['노무현', '상식', '희망']"
2009,6,남자아이 심리백과,"마이클 거리언 (지은이), 도희진  (옮긴이) |",16,"[('마이클 거리언 ', '지은이'), (', 도희진  ', '옮긴이')]","['남자', '아이', '심리', '백']"
2009,6,손석희 스타일,진희정  (지은이) |,17,"[('진희정  ', '지은이')]","['손석희', '스타일']"
2009,6,자본주의를 의심하는 이들을 위한 경제학,"조지프 히스 (지은이), 노시내  (옮긴이) |",18,"[('조지프 히스 ', '지은이'), (', 노시내  ', '옮긴이')]","['자본주의', '의심', '경제학']"
2009,6,이상한 열쇠고리,"오주영 (지은이), 서현  (그림) |",19,"[('오주영 ', '지은이'), (', 서현  ', '그림')]","['열쇠', '고리']"
2009,6,스물일곱 이건희처럼,이지성  (지은이) |,20,"[('이지성  ', '지은이')]",['이건희']
2009,6,인생 수업,"엘리자베스 퀴블러 로스, 데이비드 케슬러 (지은이), 류시화  (옮긴이) |",21,"[('엘리자베스 퀴블러 로스, 데이비드 케슬러 ', '지은이'), (', 류시화  ', '옮긴이')]","['인생', '수업']"
2009,6,고뇌의 원근법,"서경식 (지은이), 박소현  (옮긴이) |",22,"[('서경식 ', '지은이'), (', 박소현  ', '옮긴이')]","['고뇌', '원근법']"
2009,6,타워,배명훈 (지은이) | 오멜라스 (웅진) |,23,"[('배명훈 ', '지은이'), (' | 오멜라스 ', '웅진')]",['타워']
2009,6,아웃라이어,"말콤 글래드웰 (지은이), 노정태 (옮긴이), 최인철  (감수) |",24,"[('말콤 글래드웰 ', '지은이'), (', 노정태 ', '옮긴이'), (', 최인철  ', '감수')]","['아웃', '라이어']"
2009,6,365 매일 읽는 긍정의 한 줄,"린다 피콘 (지은이), 유미성  (옮긴이) |",25,"[('린다 피콘 ', '지은이'), (', 유미성  ', '옮긴이')]",['긍정']
2009,6,EBS 60분 부모,"김미라, 정재은, 최정금  (지은이) |",26,"[('김미라, 정재은, 최정금  ', '지은이')]","['60분', '부모']"
2009,6,Why? 한국사 고려 시대,"이근 (지은이), 극동만화연구소 (옮긴이), 문철영  (감수) |",27,"[('이근 ', '지은이'), (', 극동만화연구소 ', '옮긴이'), (', 문철영  ', '감수')]","['Why?', '한국사', '고려', '시대']"
2009,6,카네기 인간관계론 (반양장),"데일 카네기 (지은이), 최염순  (옮긴이) |",28,"[('데일 카네기 ', '지은이'), (', 최염순  ', '옮긴이')]","['카네기', '인간관계', '양장']"
2009,6,괜찮아,최숙희  (지은이) |,29,"[('최숙희  ', '지은이')]",['괜찮아']
2009,6,네가 어떤 삶을 살든 나는 너를 응원할 것이다,공지영  (지은이) |,30,"[('공지영  ', '지은이')]","['삶', '응원']"
2009,6,불황의 경제학,"폴 크루그먼 (지은이), 안진환  (옮긴이) |",31,"[('폴 크루그먼 ', '지은이'), (', 안진환  ', '옮긴이')]","['불황', '경제학']"
2009,6,노무현의 리더십 이야기,노무현  (지은이) |,32,"[('노무현  ', '지은이')]","['노무현', '리더십', '이야기']"
2009,6,우리 아빠가 최고야,"앤서니 브라운 (지은이), 최윤정 (옮긴이) | 킨더랜드 (킨더주니어) |",33,"[('앤서니 브라운 ', '지은이'), (', 최윤정 ', '옮긴이'), (' | 킨더랜드 ', '킨더주니어')]","['아빠', '최고']"
2009,6,이런 바보 또 없습니다 아! 노무현,"박노해, 진중권, 홍세화 (지은이) | 책으로보는세상 (책보세) |",34,"[('박노해, 진중권, 홍세화 ', '지은이'), (' | 책으로보는세상 ', '책보세')]","['바보', '노무현']"
2009,6,넛지,,35,,[]
2009,6,Why? 한국사 조선 후기,"이근 (지은이), 극동만화연구소 (그림), 문철영  (감수) |",36,"[('이근 ', '지은이'), (', 극동만화연구소 ', '그림'), (', 문철영  ', '감수')]","['Why?', '한국사', '조선', '후기']"
